"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",17009,"SALTA Nº 5","Salta","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","SALTA","SALTA","No aplica","2021","No aplica",100,"66",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",17008,"SALTA Nº 4","Salta","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","B° SOLAR - VILLA SAN LORENZO","SALTA","Masculino","1963","ARGENTINA",100,"66","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",18001,"SAN JUAN Nº 1","San Juan","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","DK","740T48TLA17","1","Privado","Jurídica","CAPITAL","SAN JUAN","No aplica","2007","No aplica",100,"70",""
"INSCRIPCION INICIAL NACIONAL","2024-09-13","2024-09-13",18003,"SAN JUAN Nº 3","San Juan","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FU","AS600S44TYPA15","1","Privado","Física","LOS BERROS","SAN JUAN","Masculino","1963","ARGENTINA",100,"70","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BV","490S44T AT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1992","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1305,"HURLINGHAM Nº 3","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","HURLINGHAM","BUENOS AIRES","No aplica","2009","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",1303,"ITUZAINGO Nº 4","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","VILLA LEON","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",1309,"MERLO Nº 5","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","LIBERTAD","BUENOS AIRES","No aplica","2007","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1309,"MERLO Nº 5","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-25","2024-09-25",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BV","490S44T AT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","1992","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",2002,"CAPITAL FEDERAL Nº 002","Ciudad Autónoma de Bs.As.","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2005","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BV","490S44T AT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2021","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",2006,"CAPITAL FEDERAL Nº 006","Ciudad Autónoma de Bs.As.","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BV","490S44T AT","1","Privado","Jurídica","C.AUTONOMA DE BS.AS","C.AUTONOMA DE BS.AS","No aplica","2021","No aplica",100,"02",""
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",1315,"OLAVARRIA Nº 3","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","OLAVARRÍA","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",1062,"MERLO Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",1060,"MEDANOS","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Física","MÉDANOS","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",1083,"SALTO","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Física","SALTO","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",1055,"LUJAN Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","LUJÁN","BUENOS AIRES","No aplica","2014","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",1061,"MERCEDES Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","MERCEDES","BUENOS AIRES","No aplica","1998","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",1093,"SAN PEDRO Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","SAN PEDRO","BUENOS AIRES","No aplica","2008","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-13","2024-09-13",1068,"OLAVARRIA Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Jurídica","OLAVARRIA","BUENOS AIRES","No aplica","1988","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",1068,"OLAVARRIA Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Jurídica","OLAVARRÍA","BUENOS AIRES","No aplica","2006","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1062,"MERLO Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CN","600S44TLA15","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",1062,"MERLO Nº 1","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Física","MERLO","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-11","2024-09-11",1080,"ROJAS","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","ROJAS","BUENOS AIRES","No aplica","2006","No aplica",100,"06",""
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",1060,"MEDANOS","Buenos Aires","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FP","AT600S44TYPA85","1","Privado","Física","JUAN COUSTÉ","BUENOS AIRES","Femenino","1962","ARGENTINA",100,"06","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",23003,"TUCUMAN Nº 2","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Jurídica","PARQUE LOGISTICO TUCUMAN-S.M.DE.TUCUMAN","TUCUMAN","No aplica","2006","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-20","2024-09-20",23011,"TUCUMAN Nº 9","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Jurídica","SAN MIGUEL DE TUCUMAN","TUCUMAN","No aplica","2015","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",23009,"YERBA BUENA Nº 1","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","YERBA BUENA","TUCUMAN","No aplica","2011","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",23004,"TUCUMAN Nº 3","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","YERBA BUENA","TUCUMAN","Masculino","1970","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",23010,"TUCUMAN Nº 8","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Jurídica","ALDERETES","TUCUMAN","No aplica","2016","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",23003,"TUCUMAN Nº 2","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Jurídica","PARQUE LOGISTICO TUCUMAN-S.M.DE.TUCUMAN","TUCUMAN","No aplica","2006","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",23004,"TUCUMAN Nº 3","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","EN","R7T4B3B8-STRALIS","1","Privado","Física","LOS SANDOVALES","TUCUMAN","Masculino","1991","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-10","2024-09-10",23001,"CONCEPCION","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","CONCEPCION","TUCUMAN","Masculino","1977","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",23010,"TUCUMAN Nº 8","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Jurídica","ALDERETES","TUCUMAN","No aplica","2017","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",23014,"YERBA BUENA Nº 2","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","YERBA BUENA","TUCUMAN","No aplica","2017","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",23010,"TUCUMAN Nº 8","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Jurídica","ALDERETES","TUCUMAN","No aplica","2017","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",24004,"USHUAIA Nº 2","Tierra del Fuego","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","USHUAIA","T.DEL FUEGO","Masculino","1985","ARGENTINA",100,"94","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",23010,"TUCUMAN Nº 8","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","EN","R7T4B3B8-STRALIS","1","Privado","Jurídica","ALDERETES","TUCUMAN","No aplica","2017","No aplica",100,"90",""
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",23010,"TUCUMAN Nº 8","Tucumán","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Física","ALDEREETES-LOS GUTIERREZ","TUCUMAN","Masculino","1964","ARGENTINA",100,"90","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-03","2024-09-03",21038,"ARROYO SECO Nº 1","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","ARROYO SECO","SANTA FE","Masculino","1970","ESTADOS UNIDOS",100,"82","USA"
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",21020,"SAN JORGE Nº 1","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Jurídica","SAN MARTIN DE LAS ESCOBAS","SANTA FE","No aplica","2015","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-03","2024-09-03",21040,"SAN CARLOS CENTRO","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Jurídica","SANTA CLARA DE BUENA VISTA","SANTA FE","No aplica","2011","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",21052,"RAFAELA Nº 4","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FM","AT530S36TYPA85","1","Privado","Jurídica","RAFAELA","SANTA FE","No aplica","2024","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-13","2024-09-13",21037,"SAN GENARO","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","TOTORAS","SANTA FE","No aplica","2008","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-10","2024-09-10",21037,"SAN GENARO","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","CAÑADA ROSQUIN","SANTA FE","No aplica","1978","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",21031,"ARTEAGA","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","ARTEAGA","SANTA FE","No aplica","1990","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",21037,"SAN GENARO","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","CAÑADA ROSQUIN","SANTA FE","Masculino","1963","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-13","2024-09-13",21038,"ARROYO SECO Nº 1","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Física","ARROYO SECO","SANTA FE","Masculino","1992","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-26","2024-09-26",21021,"SAN JUSTO","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","SAN JUSTO","SANTA FE","No aplica","2004","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-10","2024-09-10",21028,"VERA","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","CALCHAQUI","SANTA FE","No aplica","2017","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",21028,"VERA","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FB","460S36TLA14","1","Privado","Física","CALCHAQUI","SANTA FE","Masculino","1950","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",21039,"ROSARIO Nº 06","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CH","450C33T MLL","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","1956","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-19","2024-09-19",21027,"VENADO TUERTO Nº 1","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","VENADO TUERTO","SANTA FE","No aplica","2010","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-30","2024-09-30",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Jurídica","SAN LORENZO","SANTA FE","No aplica","1996","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-10","2024-09-10",21067,"RECONQUISTA Nº 2","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Jurídica","AVELLANEDA","SANTA FE","No aplica","2023","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",21061,"ESPERANZA Nº 2","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FR","AT530S36TYPA15","1","Privado","Jurídica","HUMBOLDT","SANTA FE","No aplica","2014","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-12","2024-09-12",22001,"AÑATUYA","Santiago del Estero","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","EN","R7T4B3B8-STRALIS","1","Privado","Física","BANDERA","SGO.DEL ESTERO","Masculino","1968","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-23","2024-09-23",21067,"RECONQUISTA Nº 2","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","AVELLANEDA","SANTA FE","Masculino","1967","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-24","2024-09-24",22002,"FRIAS","Santiago del Estero","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FM","AT530S36TYPA85","1","Privado","Física","FRIAS","SGO.DEL ESTERO","Masculino","1970","ARGENTINA",100,"86","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Jurídica","ROLDAN","SANTA FE","No aplica","1998","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",21075,"SAN LORENZO Nº 4","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","TIMBUES","SANTA FE","Masculino","1973","ARGENTINA",100,"82","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",22003,"SANTIAGO DEL ESTERO Nº 1","Santiago del Estero","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","SGO. DEL ESTERO","SGO.DEL ESTERO","No aplica","2022","No aplica",100,"86",""
"INSCRIPCION INICIAL NACIONAL","2024-09-16","2024-09-16",21065,"VILLA CONSTITUCION Nº 2","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","VILLA CONSTITUCION","SANTA FE","No aplica","2012","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",20002,"RIO GALLEGOS Nº 1","Santa Cruz","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Jurídica","RIO GALLEGOS","SANTA CRUZ","No aplica","2022","No aplica",100,"78",""
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",21013,"ROSARIO Nº 01","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","ROSARIO","SANTA FE","No aplica","2023","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",21008,"GALVEZ","Santa Fe","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BV","490S44T AT","1","Privado","Jurídica","GALVEZ","SANTA FE","No aplica","2008","No aplica",100,"82",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",19003,"SAN LUIS Nº 1","San Luis","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BV","490S44T AT","1","Privado","Jurídica","SAN LUIS","SAN LUIS","No aplica","2020","No aplica",100,"74",""
"INSCRIPCION INICIAL NACIONAL","2024-09-27","2024-09-27",20007,"PICO TRUNCADO","Santa Cruz","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Jurídica","PERITO MORENO","SANTA CRUZ","No aplica","2004","No aplica",100,"78",""
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",8011,"PARANA Nº 1","Entre Ríos","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Física","PARANA","ENTRE RIOS","Masculino","1998","ARGENTINA",100,"30","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-23","2024-09-23",9004,"FORMOSA Nº 2","Formosa","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FN","AS600S44TYPA85","1","Privado","Física","MISION  SAN  FRANCISCO DE LAISHI","FORMOSA","Masculino","1980","ARGENTINA",100,"34","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-06","2024-09-06",8011,"PARANA Nº 1","Entre Ríos","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","PARANA","ENTRE RIOS","Masculino","1973","ARGENTINA",100,"30","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",10008,"SAN SALVADOR DE JUJUY Nº 4","Jujuy","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BW","800S48TZ","1","Privado","Física","EL TORO","JUJUY","Femenino","1957","ARGENTINA",100,"38","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-03","2024-09-03",11009,"GENERAL PICO Nº 2","La Pampa","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FF","170E28TLM21","1","Privado","Física","GENERAL PICO","LA PAMPA","Masculino","1977","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-09","2024-09-09",11006,"GUATRACHE","La Pampa","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FP","AT600S44TYPA85","1","Privado","Física","ALPACHIRI","LA PAMPA","Masculino","1983","ARGENTINA",100,"42","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-02","2024-09-02",11009,"GENERAL PICO Nº 2","La Pampa","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Jurídica","GENERAL PICO","LA PAMPA","No aplica","2020","No aplica",100,"42",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",13003,"GENERAL SAN MARTIN Nº 1","Mendoza","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","CN","600S44TLA15","1","Privado","Jurídica","SAN MARTIN","MENDOZA","No aplica","2008","No aplica",100,"50",""
"INSCRIPCION INICIAL NACIONAL","2024-09-05","2024-09-05",10007,"PERICO","Jujuy","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","PERICO","JUJUY","Masculino","1971","ARGENTINA",100,"38","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-18","2024-09-18",13005,"TUNUYAN","Mendoza","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","BV","490S44T AT","1","Privado","Física","TUNUYAN","MENDOZA","Femenino","1953","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-17","2024-09-17",13005,"TUNUYAN","Mendoza","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FE","170E30TLA22","1","Privado","Física","TUNUYAN","MENDOZA","Masculino","1967","ARGENTINA",100,"50","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-13","2024-09-13",10007,"PERICO","Jujuy","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","29","MERCEDES BENZ","GM","958 ATEGO 1729 S 36 CD TE","1","Privado","Física","PERICO","JUJUY","Masculino","1984","ARGENTINA",100,"38","ARG"
"INSCRIPCION INICIAL NACIONAL","2024-09-04","2024-09-04",11008,"SANTA ROSA Nº 2","La Pampa","Nacional","2024","94","TRACTOR C/ CABINA DORMITORIO","67","IVECO","FM","AT530S36TYPA85","1","Privado","Jurídica","SANTA ROSA","LA PAMPA","No aplica","2012","No aplica",100,"42",""
